Format,AiM CSV File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.45,53.7791,14,0.9203,-0.4256,0.7053,177.0932,34.3215,115.9238,0.0029,0.11,24.9384,38.74682088,-90.50780134,11.4,15,14,12,9,17,8,19,18,38.94,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5089,8.14,51,25.3,69.63,48.14,8,1,0,47.8,-12.4,3,1,3,0,0,0,0.8,0,0.8,0,48.5,192.4,0,68,68,3,4,50,-8145,-1972,840,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.16,100,100.5,100,100,100
168.5,53.5893,14,0.9619,-0.4105,0.7041,-9.3903,36.3905,115.9218,0.0029,0.11,23.4374,38.74681417,-90.50780156,11.4,14,14,13,10,17,9,19,19,38.19,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,4698,5.28,49,24.5,69.63,49.65,8,1,0,47.67,-12.4,3,1,3,0,0,0,0.8,0,0.8,0,48.4,192.4,0,68,68,3,4,50,-8430,-1090,771,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.86,100,100.5,100,100,100
168.55,52.7132,14,0.9948,-0.3888,0.7226,-177.9563,38.1656,115.9241,0.0029,0.11,21.982,38.7468076,-90.50780221,11.4,14,15,13,10,17,9,19,19,37.44,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,4237,5.01,47,23.6,69.63,52.13,8,1,0,47.49,-12.4,3,1,3,0,0,0,0.8,0,0.8,0,48.5,192.4,0,68,68,3,4,50,-8712,-62,771,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.88,100,100.5,100,100,100
168.6,51.1444,14,0.9474,-0.3749,0.6957,-176.1077,36.8388,115.9299,0.0029,0.11,22.0959,38.7468013,-90.50780291,11.3,14,15,13,10,18,10,19,18,36.69,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,3880,8.95,46,22.5,69.63,57.78,9,1,0,47.42,-12.4,3,1,3,0,0,0,0.8,0,0.8,0,48.7,192.4,0,68,68,3,4,50,-8194,725,4878,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.48,100,100.5,100,100,100
168.65,50.2937,14,1.0097,-0.2618,0.6634,-175.0412,39.7613,115.9251,0.0029,0.11,20.1314,38.74679516,-90.5078038,11.3,14,14,12,10,17,10,18,17,35.94,14.5,12.4,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,3488,16.78,50,21.3,69.63,69.96,9,1,0,47.46,-12.4,3,1,3,0,0,0,0.8,0,0.8,0,48.9,192.4,0,68,68,3,4,50,-7624,1496,9247,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.13,100,100.5,100,100,100
168.7,50.0982,14,1.0665,-0.2189,0.6852,-173.3533,42.3849,115.9353,0.0029,0.1047,18.8118,38.74678902,-90.50780496,11.3,15,14,12,11,18,10,18,17,35.19,14.5,12.3,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,3332,17.38,50,20.3,69.63,78.99,9,1,0,47.39,-12.4,3,1,3,0,0,0,0.8,0,0.8,0,49,192.4,0,68,68,3,4,50,677,1180,4194,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.03,100,100.5,100,100,100
168.75,50.1079,14,1.0917,-0.2945,0.7777,-170.4864,43.7452,115.9672,0.0029,0.131,18.2304,38.74678281,-90.50780657,11.3,15,14,13,12,18,10,19,19,34.44,14.5,12.3,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,3606,20.95,52,20.8,69.63,82.71,8,1,0,47.24,-12.4,3,1,3,0,0,0,0.8,0,0.8,0,49.2,192.4,0,68,68,3,4,50,9472,794,-1461,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.93,100,100.5,100,100,100
168.8,49.9933,14,1.114,-0.3612,0.8336,-167.278,45.1347,115.9966,0.0029,0.1497,17.6288,38.7467768,-90.50780874,11.3,14,14,13,11,18,9,19,19,33.69,14.5,12.3,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,4117,21.38,55,22.3,69.63,81.01,8,1,0,47.43,-12.4,3,1,3,0,0,0,0.8,0,0.8,0,49.4,192.4,0,68,68,3,4,50,10000,2945,-954,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.83,100,100.5,100,100,100
168.85,49.5043,14,1.0297,-0.2702,0.8146,-166.2578,42.257,115.9988,0.0029,0.1345,18.6451,38.74677086,-90.50781082,11.3,14,14,13,11,18,8,19,18,32.94,14.5,12.3,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,4783,21.69,59,24.2,69.63,77.89,9,1,0,47.89,-12.4,3,1,3,0,0,0,0.8,0,0.8,0,49.6,192.4,0,68,68,3,4,50,10000,5258,-55,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.34,100,100.5,100,100,100
168.9,48.9178,14,0.8715,-0.1683,0.799,-164.7816,36.1133,116.0003,0.0029,0.12,21.5585,38.74676499,-90.50781298,11.3,13,15,12,11,17,8,19,18,32.19,14.5,12.3,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,4911,40.81,70,24.7,69.63,84.94,9,1,0,47.99,-12.4,3,1,3,0,0,0,0.8,0,0.8,0,49.8,192.4,0,68,68,3,4,50,10000,-7407,-484,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.29,100,100.5,100,100,100
168.95,48.4656,13,0.783,-0.0622,0.7472,-162.2538,32.6562,115.9925,0.0029,0.12,23.6205,38.74675945,-90.50781565,11.3,13,15,13,11,16,9,19,18,31.44,14.5,12.3,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,5700,62.59,90,26.1,69.63,90.96,9,1,0,47.77,-12.4,3,1,3,0,0,0,0.8,0,0.8,0,49.9,192.4,0,68,68,3,4,50,10000,-21029,-998,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.44,100,100.5,100,100,100
169,48.2059,13,0.7251,0.0366,0.7401,-160.4113,30.3163,115.9892,0.0029,0.11,25.3072,38.74675398,-90.50781832,11.3,14,15,13,11,17,10,19,18,30.69,14.5,12.3,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,6626,71.98,91,28.7,69.63,91.3,9,1,0,47.46,-12.4,3,1,3,0,0,0,0.8,0,0.8,0,50.1,192.4,0,68,68,3,4,50,10000,-7955,663,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.09,100,100.5,100,100,100
169.05,47.7476,13,0.6186,0.0972,0.7377,-159.2858,25.8249,115.9958,0.0029,0.0975,29.4261,38.74674845,-90.50782118,11.3,14,15,12,11,19,9,19,18,29.94,14.5,12.3,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,7765,74.32,98,32.2,69.63,90.24,9,1,0,47.06,-12.4,3,1,3,0,0,0,0.8,0,0.8,0,50.3,192.4,0,68,68,3,4,50,10000,6823,2462,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.98,100,100.5,100,100,100
169.1,47.7282,13,0.5222,0.1435,0.7577,-157.9095,21.7254,116.0096,0.0029,0.09,34.9645,38.74674292,-90.50782416,11.3,14,15,13,10,19,9,19,18,29.19,14.5,12.3,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,7057,74.78,97,30.6,69.63,90.13,8,1,0,47.06,-12.39,3,1,3,0,0,0,0.8,0,0.8,0,50.5,192.4,0,68,68,3,4,50,4406,-7268,-450,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.98,100,100.5,100,100,100
169.15,49.1173,13,0.4524,0.2072,0.6798,-157.236,18.7229,116.0047,0.0029,0.0975,41.7525,38.74673718,-90.5078274,11.3,14,15,14,11,19,9,19,18,28.44,14.5,12.3,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,6733,58.59,66,29.7,69.63,89.41,8,1,0,47.4,-12.38,3,1,3,0,0,0,0.8,0,0.8,0,50.7,192.4,0,68,68,3,4,50,-1545,-23203,-3663,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100.5,100,100,100
169.2,51.1862,13,0.4472,0.2975,0.6387,-158.3914,18.3702,116.0051,0.0029,0.11,44.3464,38.746731,-90.50783034,11.3,14,15,14,11,18,9,19,18,27.69,14.5,12.3,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,7095,54.23,65,30.5,69.63,87.37,8,1,0,47.68,-12.38,3,1,3,0,0,0,0.8,0,0.8,0,50.8,192.4,0,68,68,3,4,50,-1008,-13409,-1561,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100.5,100,100,100
169.25,50.9035,13,0.5359,0.3561,0.6063,-157.1314,21.7659,116.0072,0.0029,0.105,37.2214,38.74672527,-90.50783358,11.2,13,14,12,11,17,9,19,17,26.94,14.5,12.3,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,7459,53.71,66,31.8,69.63,86.8,9,1,0,47.9,-12.38,3,1,3,0,0,0,0.8,0,0.8,0,51,192.4,0,68,68,3,4,50,-57,-1972,881,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100.5,100,100,100
169.3,50.5869,13,0.6656,0.3542,0.5933,-153.9776,26.7031,116.0043,0.0029,0.12,30.1506,38.74671969,-90.5078374,11.2,14,14,12,11,17,10,19,17,26.19,14.5,12.3,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,7240,53.79,66,31.3,69.63,86.85,9,1,0,47.51,-12.38,3,1,3,0,0,0,0.9,0,0.8,0,51.2,192.4,0,68,68,3,4,50,2824,-682,1149,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100.5,100,100,100
169.35,51.4106,13,0.7637,0.2851,0.5205,-152.5006,30.2762,115.9874,0.0029,0.1125,27.0253,38.74671395,-90.50784147,11.2,14,14,13,12,17,10,19,17,25.44,14.5,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,7344,53.8,66,31.4,69.63,87.49,9,1,0,46.63,-12.39,3,1,3,0,0,0,0.9,0,0.8,0,51.4,192.4,0,68,68,3,4,50,5828,-39,1277,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100.5,100,100,100
169.4,52.2042,13,0.9299,0.2044,0.4541,-151.321,36.5271,115.9699,0.0029,0.11,22.7463,38.74670827,-90.5078456,11.2,14,14,12,12,18,9,19,18,24.69,14.5,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,7791,53.89,67,32.3,69.63,87.09,9,1,0,46.99,-12.39,3,1,3,0,0,0,0.9,0,0.8,0,51.6,192.4,0,68,68,3,4,50,4725,1087,-1373,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100.5,100,100,100
169.45,52.1432,13,1.1137,0.1732,0.4108,-148.8612,43.4663,115.9717,0.0029,0.11,19.0926,38.74670277,-90.50785019,11.2,14,14,13,11,19,9,19,18,25.48,14.5,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,8185,54.09,67,33.3,69.63,85.18,9,1,0,48.3,-12.38,3,1,3,0,0,0,0.9,0,0.8,0,51.7,192.4,0,68,68,3,4,50,3361,2244,-4200,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100.5,100,100,100
169.5,52.0343,13,1.2099,0.1744,0.3467,-146.2798,46.9734,115.9503,0.0029,0.11,17.6302,38.74669744,-90.50785502,11.2,13,13,14,10,19,9,19,18,26.91,14.5,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,8142,54.19,67,33.3,69.63,85.32,9,1,0,48.75,-12.38,3,1,3,0,0,0,0.9,0,0.8,0,51.9,192.4,0,68,68,3,4,50,2120,2555,-1591,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100.5,100,100,100
169.55,52.3482,13,1.3049,0.1514,0.3151,-144.0959,50.4014,115.9443,0.0029,0.11,16.5302,38.74669217,-90.5078601,11.2,13,13,13,11,18,9,19,18,28.35,14.5,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,8129,54.39,67,33.2,69.63,85.05,9,1,0,48.52,-12.39,3,1,3,0,0,0,0.9,0,0.8,0,52,192.4,0,68,68,3,4,50,887,2812,1365,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.04,100,100.5,100,100,100
169.6,52.7787,13,1.3625,0.1631,0.3237,-141.8515,52.4054,115.9471,0.0029,0.1,16.0289,38.74668707,-90.50786558,11.2,13,14,13,11,17,9,19,18,29.79,14.5,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,8447,55.69,68,33.8,69.63,85.39,9,1,0,48.48,-12.39,3,1,3,0,0,0,0.9,0,0.9,0,52.1,192.5,0,68,68,3,4,50,-492,2948,213,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.09,100,100.5,100,100,100
169.65,53.3293,13,1.2085,0.2803,0.2707,-139.0017,46.241,115.9319,0.0029,0.11,18.3552,38.74668215,-90.50787147,11.2,13,14,13,10,17,10,19,19,31.23,14.5,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,8422,56.36,68,33.8,69.63,84.84,9,1,0,48.58,-12.38,3,1,3,0,0,0,0.9,0,0.9,0,52.2,192.6,0,68,68,3,4,50,-1880,3076,-1201,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.73,100,100.5,100,100,100
169.7,53.7812,13,1.0028,0.3359,0.2069,-137.0985,38.028,115.9199,0.0029,0.11,22.5085,38.74667727,-90.50787754,11.2,14,15,12,10,18,9,19,19,32.67,14.5,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,8339,62.6,72,33.7,69.63,87.98,9,1,0,48.58,-12.38,3,1,3,0,0,0,0.9,0,0.9,0,52.3,192.7,0,68,68,3,4,50,-4271,3084,-1165,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.28,100,100.5,100,100,100
169.75,54.3654,13,0.9206,0.3178,0.1651,-135.4295,34.5309,115.9069,0.0029,0.1025,25.0573,38.74667249,-90.50788386,11.2,14,14,12,10,19,9,18,19,34.11,14.5,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,7952,63.58,72,32.9,69.63,89.12,9,1,0,48.49,-12.39,3,1,3,0,0,0,0.9,0,0.9,0,52.4,192.8,0,68,68,3,4,50,-6726,3084,-1037,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.16,100,100.46,100,100,100
169.8,55.1423,13,0.8334,0.3526,0.1476,-134.3087,30.9499,115.9041,0.0029,0.1,28.3561,38.74666774,-90.5078903,11.2,14,14,12,11,19,8,18,18,35.55,14.5,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,7855,63.88,72,32.6,69.63,88.94,9,1,0,48.56,-12.4,3,1,3,0,0,0,0.9,0,0.9,0,52.5,192.9,0,68,68,3,4,50,-3643,-11170,-425,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.11,100,100.41,100,100,100
169.85,55.864,13,0.5585,0.3931,0.1566,-132.6978,20.5178,115.9051,0.0029,0.09,43.3332,38.746663,-90.50789716,11.2,15,13,13,10,18,9,18,19,36.98,14.5,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,7874,66.91,72,32.7,69.63,89.59,9,1,0,48.76,-12.4,3,1,3,0,0,0,0.9,0,0.9,0,52.6,193,0,68,68,3,4,50,-206,-26333,218,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.06,100,100.4,100,100,100
169.9,56.1464,13,0.3555,0.3946,0.155,-131.2917,12.9002,115.9077,0.0029,0.09,69.27,38.74665842,-90.50790403,11.2,14,13,13,11,18,9,18,18,38.42,14.5,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,7884,72.27,72,32.7,69.63,90.34,9,1,0,47.86,-12.4,3,1,3,0,0,0,0.9,0,0.9,0,52.7,193.1,0,68,68,3,4,50,-2075,-13130,-341,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.01,100,100.4,100,100,100
169.95,56.6322,13,0.2488,0.3763,0.1203,-131.2877,8.9146,115.8951,0.0029,0.09,101.1075,38.74665378,-90.5079109,11.2,14,15,13,11,18,9,19,18,39.86,14.5,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,7868,73.98,72,32.8,69.63,89.71,9,1,0,46.03,-12.4,3,1,3,0,0,0,0.9,0,0.9,0,52.8,193.2,0,68,68,3,4,50,-4281,1883,-978,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.23,100,100.4,100,100,100
170,57.7875,14,0.192,0.344,0.0841,-132.4184,6.7984,115.8799,0.0029,0.09,135.2848,38.74664875,-90.50791766,11.2,14,15,13,10,18,9,19,18,41.3,14.5,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,8070,78.89,72,33,69.63,90.02,9,1,0,45.68,-12.39,3,1,3,0,0,0,0.9,0,0.9,0,52.9,193.3,0,68,68,3,4,50,-1182,4517,-3059,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.25,100,100.4,100,100,100
170.05,58.4257,13,0.1581,0.3264,0.0796,-131.8162,5.5418,115.8811,0.0029,0.09,167.7923,38.74664386,-90.50792478,11.2,14,14,12,10,17,9,19,18,42.74,14.5,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,8186,87.93,77,33.3,69.63,90.76,9,1,0,46.49,-12.38,3,1,3,0,0,0,1,0,0.9,0,52.9,193.3,0,68,68,3,4,50,2379,6075,-5266,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.03,100,100.4,100,100,100
170.1,58.7419,14,0.1483,0.3437,0.0515,-130.9127,5.1433,115.8705,0.0029,0.09,181.771,38.74663905,-90.50793197,11.2,13,14,10,10,17,9,19,17,44.18,14.5,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,8146,88.68,77,33.3,69.63,91.04,9,1,0,47.21,-12.38,3,1,3,0,0,0,1,0,0.9,0,53,193.4,0,68,68,3,4,50,2288,6410,-2499,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.93,100,100.4,100,100,100
170.15,59.4493,14,0.22,0.3356,-0.0036,-130.7337,7.5492,115.8496,0.0029,0.09,125.3329,38.74663424,-90.50793933,11.2,14,14,13,10,18,9,19,18,45.62,14.5,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,8320,89.17,77,33.6,69.63,90.41,9,1,0,47.85,-12.38,3,1,3,0,0,0,1,0,0.9,0,53.1,193.5,0,68,68,3,4,50,1964,6667,586,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.83,100,100.4,100,100,100
170.2,60.0398,14,0.2695,0.2933,0.0107,-130.2942,9.1597,115.8473,0.0029,0.09,104.3223,38.74662935,-90.50794662,11.2,14,15,13,10,18,9,19,18,47.05,14.5,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,8424,98.22,77,33.7,69.63,89.92,9,1,0,48.08,-12.38,3,1,3,0,0,0,1,0,0.9,0,53.2,193.6,0,68,68,3,4,50,1690,4991,1375,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.73,100,100.4,100,100,100
170.25,60.5566,14,0.3296,0.3211,-0.0236,-129.181,11.1036,115.8297,0.0029,0.09,86.7994,38.74662457,-90.50795436,11.2,13,14,12,10,18,9,19,19,48.49,14.5,12.2,1.23,-7.1,0,-9.47,0,0,0,5,0,-44,5,0,0,-8.3,-12.82,31,-8.7,64,0,0,147,129.7,126.3,1,0,-174,-3.84,-3.84,1,-3.84,66,79,1,3,0,9,-84,0,0,1,0,0,0,0,0,8415,99.28,77,33.8,69.63,89.93,8,1,0,47.96,-12.39,3,1,3,0,0,0,1,0,1,0,53.3,193.7,0,68,68,3,4,50,1418,3192,2017,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.63,100,100.4,100,100,100
